Video_Id,Title,Published_date,Views,Likes,Favorite,Comments
zrNpLNF_-Zk,Will OCBC be able to take Great Eastern Private? | BT Explains,2024-07-09,1011,26.0,0,5
koDaIzrvd9I,BT Money Hacks: India’s investability after the elections (Ep 174),2024-07-09,40,0.0,0,0
x0_doWATUEk,"Market Focus Daily: Tuesday, July 9, 2024 (Ep 98)",2024-07-09,42,0.0,0,0
ObJElBSH2ic,Boeing pleads guilty to fraud over 737 MAX crashes in 2018,2024-07-09,374,3.0,0,0
VrVYNoFVWiM,Ascott partners with Chelsea FC for multi-year deal #shorts,2024-07-09,78,0.0,0,0
7vpEdTntPuI,"Lens on Daily: Tuesday, July 9, 2024 (Ep 62)",2024-07-09,24,1.0,0,0
bISxDrxz7As,"Market Focus Daily: Monday, July 8, 2024 (Ep 97)",2024-07-08,35,2.0,0,0
bocBia-PeOg,Executive Maisonettes: A spacious yet costly choice #shorts,2024-07-08,98,0.0,0,0
P5hQRA9fmDs,Why are HDB terrace houses still worth millions? #shorts,2024-07-08,158,1.0,0,0
b67mLUorXSc,How CPF funded its record S$21 billion payout in 2023,2024-07-08,49,0.0,0,0
MlhNokxuJdw,"Lens on Daily: Monday, July 8, 2024 (Ep 61)",2024-07-08,24,1.0,0,0
KGGqIqu1rHk,S1E174: India’s investability after the elections: BT Money Hacks (Ep 174),2024-08-27,12,0.0,0,0
bzeRnL7Mppk,"S1E45: Keep calm and carry on, in Singapore: BT Mark to Market (Ep 45)",2024-08-27,24,0.0,0,0
k_jkk6B2MXw,Inside BYD's new EV factory in Thailand,2024-07-05,304,5.0,0,1
q_YcHhG1OR4,"BYD opens first EV factory in Thailand, eyes South-east Asia",2024-07-05,6980,96.0,0,29
jBK5hBi3PNU,"Market Focus Daily: Friday, July 5, 2024 (Ep 96)",2024-07-05,25,1.0,0,0
SpAbmBPoQSw,Are business parks in Singapore dying out?,2024-07-05,1510,11.0,0,2
7L4WhYZFe_E,CPF pays out record interest of over S$20 billion for 2023 #shorts,2024-07-05,73,4.0,0,0
wMEBY1UAXfs,What’s behind the rise of million-dollar discontinued HDB properties?,2024-07-05,29378,208.0,0,55
BfE4alvcCSU,UK’s Labour Party set for ‘landslide election win’,2024-07-05,1691,14.0,0,1
7Avo3zjy09Y,Labour Party’s Keir Starmer is UK's new Prime Minister,2024-07-05,1028,22.0,0,2
JHDeIp_G1kY,"Lens on Daily:  Friday, July 5, 2024 (Ep 60)",2024-07-05,23,1.0,0,0
uC3-t-6TvTw,"Market Focus Daily: Thursday, July 4, 2024 (Ep 95)",2024-07-04,23,1.0,0,0
373oZd_eJas,Crackdown intensifies on illegal short-term rentals in Singapore #shorts,2024-07-04,66,0.0,0,0
NlW6do1IQmc,"Lens on Daily: Thursday, July  4, 2024 (Ep 59)",2024-07-04,37,0.0,0,0
KwK0c2yGf3k,"Market Focus Daily: Wednesday, July 3, 2024 (Ep 94)",2024-07-03,29,0.0,0,0
04sAKDtVybM,Insect-based food players eye Singapore market #shorts,2024-07-03,67,0.0,0,0
RUSi3IYw-HY,"Lens on Daily: Wednesday, July  3, 2024 (Ep 58)",2024-07-03,33,0.0,0,0
Y1FZUHLGIuk,"Market Focus Daily: Tuesday, July 2, 2024 (Ep 93)",2024-07-02,25,0.0,0,0
KgZKYRl1ubc,Why is Malaysia's fintech and VC sectors heating up?,2024-07-02,126,3.0,0,0
_60YIu5saR0,US press criminal charges against Boeing over past 737 MAX Crashes,2024-07-02,469,5.0,0,0
a2rbMDj18Wo,US press criminal charges against Boeing over past 737 MAX Crashes,2024-07-02,116,0.0,0,0
w0vaOomiXLw,"Ninja Van cuts junior tech roles in Indonesia, Vietnam and Singapore #shorts",2024-07-02,94,1.0,0,0
zQ_idHme-lg,"Lens on Daily: Tuesday, July 2, 2024 (Ep 57)",2024-07-02,26,1.0,0,0
1ikDZ2zuXY0,"SIA CEO earned S$8.1m in FY24, a 20.6% rise #shorts",2024-07-01,117,0.0,0,0
CDClSKRmGK0,"Market Focus Daily: Monday, July 1, 2024 (Ep 92)",2024-07-01,35,1.0,0,0
dGWLLrOeOkE,BT Money Hacks: S-Reits’ outlook for the rest of the year (Ep 173),2024-07-01,53,0.0,0,0
wus_up-qJmg,New Bahru: Where creativity meets heritage #shorts,2024-07-01,66,1.0,0,0
218W5wv2ITI,"Lens on Daily: Monday, July 1st, 2024 (Ep 56)",2024-07-01,30,0.0,0,0
BdVzedhmBP0,S1E173: S-Reits’ outlook for the rest of the year: BT Money Hacks (Ep 173),2024-08-27,25,0.0,0,0
5xVPH_ni9BA,The plight of singles looking at public housing in Singapore,2024-06-29,128,1.0,0,0
B4qRkLD64Xs,"Market Focus Daily: Friday, June 28, 2024 (Ep 91)",2024-06-28,36,1.0,0,0
qeNCB4VZFPk,Prudential Singapore appoints Citi private banker Chan San San as new CEO #shorts,2024-06-28,118,4.0,0,0
ZB-LgYhjakQ,Biden under pressure amid Trump’s barrage of falsehoods in first debate,2024-06-28,1275,23.0,0,8
vJFTxS9A9zQ,Should singles and high income couples have more access to BTO flats?,2024-06-28,84,1.0,0,0
8KO3rIEawfA,Biden struggles during US presidential debate #shorts,2024-06-28,10711,240.0,0,42
9tI-5TXn1rM,"Lens on Daily: June, 28, 2024  (Ep 55)",2024-06-28,15,0.0,0,0
YoSxlm9B_V8,HDB June BTO exercise spikes to over 100% increase in applicants #shorts,2024-06-27,89,0.0,0,0
ywLcCx0TtV4,What does a humanoid robot factory in China looks like? #shorts,2024-06-27,207,3.0,0,0
0x711A2ARO4,Inside a AI humanoid robot production factory in China,2024-06-27,2417,31.0,0,3
8H5Iq0lhkLo,"Market Focus Daily: Thursday, June 27, 2024 (Ep 90)",2024-06-27,23,1.0,0,0
Oek0USbovB8,PropertyBT: A property CEO's take on the investment landscape (Ep 32) #shorts,2024-06-27,82,0.0,0,0
BRmtsAvXuWY,"Lens on Daily: Thursday, June 27, 2024 (Ep 54)",2024-06-27,17,0.0,0,0
EdlMNhPvvgA,A property CEO's take on the investment landscape: PropertyBT (Ep 32),2024-08-27,18,0.0,0,0
EOxE0H-3GVo,"Malaysia fishermen hit by Singapore oil spill, losses estimated at RM480,000 #shorts",2024-06-26,185,1.0,0,0
qJS0y9XF9vQ,"Market Focus Daily: Wednesday, June 26, 2024 (Ep 89)",2024-06-26,18,0.0,0,0
sZbw-oAfShE,Lens on Singapore: The very real threat of rising sea levels (Ep 10) #shorts,2024-06-26,96,4.0,0,0
pkegS_eGlfA,Allow singles and high-income couples more access to BTO flats | Journalist Reacts,2024-06-26,1817,26.0,0,8
F_jPLH_pQYc,How much have Singaporean households spent on CDC vouchers in 2024? #shorts,2024-06-26,107,0.0,0,0
57kWS5YELhE,"Lens on Daily: June, 26, 2024 (Ep 53)",2024-06-26,39,0.0,0,0
AwvBuWOlHL8,SingPost pilots postal collection via SMRT trains #shorts,2024-06-25,142,2.0,0,0
EpAyaxL09NQ,"Market Focus Daily: Tuesday, June 25, 2024 (Ep 88)",2024-06-25,16,0.0,0,0
Kg1oT3KMDUc,"Explosions at lithium battery factory in South Korea, 22 dead #shorts",2024-06-25,241,5.0,0,0
7_WB-1Iixa0,Singapore is still the most expensive city for high-net-worth individuals to live well #shorts,2024-06-25,106,1.0,0,0
BJAQ9c4SV7Y,Impact of ammonia spills at sea as Singapore shifts to green energy,2024-06-25,319,0.0,0,0
zZjSiXNDbSI,Over 20 dead in South Korea lithium battery factory fire,2024-06-25,1258,16.0,0,4
zoeCGuJdOZ4,BT Podcasts: Investment outlook for the rest of 2024,2024-06-25,12,0.0,0,0
EspGO5WKtsw,WealthBT: Bitcoin: Bubble or real asset? (Ep 39) #shorts,2024-06-25,80,2.0,0,0
BQwMx3WLefg,"Lens on Daily: Tuesday, June 25, 2024 (Ep 52)",2024-06-25,55,0.0,0,0
JfzfpZaaw8w,"Market Focus Daily: Monday, June 24, 2024 (Ep 87)",2024-06-24,30,0.0,0,0
yG_bGTz5WKA,Central banks boost gold reserves amid waning confidence in US dollar #shorts,2024-06-24,78,3.0,0,0
Ep54IAqRcUo,Russia-North Korea Summit: Geopolitical bet or diplomatic win? #shorts,2024-06-24,4166,53.0,0,1
c340-WJh6rs,BT Podcasts: Investment outlook for the rest of 2024,2024-06-24,171,1.0,0,8
6ygiexllvPE,"Lens on Daily: Monday, June 24, 2024 (Ep 51)",2024-06-24,26,1.0,0,0
eE3GNxWMoXE,The very real threat of rising sea levels: Lens on Singapore (Ep 10),2024-06-23,65,2.0,0,0
c1NbyaiVGn0,S1E39: Bitcoin: Bubble or real asset? WealthBT (Ep 39),2024-08-27,62,0.0,0,14
pONd7ubNZk4,6 month T bill sees lower cut off yield of 3.74% #shorts,2024-06-21,86,0.0,0,1
oT5HtopwaeA,"Market Focus Daily: Friday, June 21, 2024 (Ep 86)",2024-06-21,31,0.0,0,1
KlMHw41Zj4g,"Lens on Daily: Friday, Jun 21, 2024 ( Ep 50)",2024-06-21,30,1.0,0,0
DVAxE5YtJKc,Russia’s Putin signs mutual defence pact with North Korea’s Kim,2024-06-20,13186,85.0,0,13
k8ASro7xDvw,"Market Focus Daily: Thursday, June 20, 2024 (Ep 85)",2024-06-20,33,1.0,0,0
gekyrVdwd-E,"Lens on Daily: Thursday, Jun 20, 2024 ( Ep 49)",2024-06-20,44,0.0,0,0
lUrF1eP5WKo,"Market Focus Daily: Wednesday, June 19, 2024 (Ep 84)",2024-06-20,2,0.0,0,0
DhHNhqslaS0,Is petrol next after Malaysia cuts diesel subsidies?,2024-06-19,1129,12.0,0,3
-4Labekclts,China EV maker Xpeng’s flying car makes test flight,2024-06-19,1514,17.0,0,3
16zmm7j96Pc,Xpeng's futuristic drone car takes flight in China #shorts,2024-06-19,173,5.0,0,1
GtigAd2KbMg,"Lens on Daily: Wednesday, Jun 19, 2024 ( Ep 48)",2024-06-19,20,0.0,0,0
haCaYQSrXrA,BT Money Hacks: Money saving tips when travelling (Ep 172),2024-06-18,57,2.0,0,0
yd-hUtwmziQ,"Market Focus Daily: Tuesday, June 18, 2024 (Ep 83)",2024-06-18,19,0.0,0,0
_2PJoRGEb8g,"Surging sea cargo rates, and their ripple effects",2024-06-18,86,2.0,0,0
oRfRPRIhxMU,"Lens on Daily: Tuesday, Jun 18, 2024 ( Ep 47)",2024-06-18,35,0.0,0,0
zdCjFFDKSkw,S1E172: Money saving tips when travelling: BT Money Hacks (Ep 172),2024-08-27,14,0.0,0,0
vYTpYS02ris,"Agents gave kickbacks, bankers took cuts in S$3b money laundering case",2024-06-14,3401,18.0,0,7
umv2KIlS9tw,"Surging sea cargo rates, and their ripple effects",2024-06-14,1728,22.0,0,0
AfhhV1DQieI,"Market Focus Daily: Friday, June 14, 2024 (Ep 82)",2024-06-18,7,0.0,0,0
7DFa8hR_LJE,"Lens on Daily: Friday, Jun 14, 2024 ( Ep 46)",2024-06-14,44,0.0,0,0
xpw7DZk7OIw,"Shein shrugs off scandals, hikes prices for London IPO",2024-06-13,126,3.0,0,0
vP8FGMulOAw,"Market Focus Daily: Thursday, June 13, 2024 (Ep 81)",2024-06-13,23,0.0,0,0
dxp0oxhOCBk,Flying first-class for your dogs is now a reality,2024-06-13,160,1.0,0,0
c2laXsB5mVY,"Lens on Daily: Thursday, Jun 13, 2024 ( Ep 45)",2024-06-13,31,0.0,0,0
t4xb67InYFQ,Elon Musk warns Apple: Drop ChatGPT or face ban for iPhones #shorts,2024-06-12,1398,19.0,0,2
jg5ToXKj81U,Elon Musk threatens to ban Apple iPhones over AI security violations,2024-06-12,619,5.0,0,0
qKkMQmGAKlc,"Market Focus Daily: Wednesday, June 12, 2024 (Ep 80)",2024-06-12,16,0.0,0,0
bZBa2kyZ0UE,"Lens on Daily: Wednesday, Jun 12, 2024 ( Ep 44)",2024-06-12,29,0.0,0,0
P0g1RfNdDo4,"Market Focus Daily: Tuesday, June 11, 2024 (Ep 79)",2024-06-11,33,2.0,0,0
urCEsMNcvjs,"Lens on Daily: Tuesday, Jun 11, 2024 ( Ep 43)",2024-06-11,29,1.0,0,0
cT2ktpzv_fA,Are parents getting a fair deal from Cordlife refund offers?,2024-06-10,64,0.0,0,0
lFzVFdYeH30,Affected parents take legal action against Cordlife,2024-06-10,68,0.0,0,0
NHSMFVmUeZA,"BT Mark to Market: ARA H-Trust, Cromwell E-Reit get new sponsors (Ep 44)",2024-06-10,51,0.0,0,0
6X5ERN2tOiY,"Market Focus Daily: Monday, June 10, 2024 (Ep 78)",2024-06-10,25,1.0,0,0
hyelwe_WuUU,"Lens on Daily: Monday, Jun 10, 2024 ( Ep 42)",2024-06-10,16,0.0,0,0
qjnJO4uBq60,"S1E44: ARA H-Trust, Cromwell E-Reit get new sponsors: BT Mark to Market (Ep 44)",2024-08-27,7,0.0,0,0
ms87OxHSWKo,"Cordlife: New CEO, new leadership but legal and shareholder issues persist | Journalist Reacts",2024-06-07,395,6.0,0,0
t93hHvTZ_JA,"Market Focus Daily: Friday, June 7, 2024 (Ep 77)",2024-06-07,30,1.0,0,0
czaC2wny7ZY,Animal shelters in Singapore grapple with possible relocation and lack of land,2024-06-07,698,6.0,0,2
sfXnhbcAL1Q,"Lens on Daily: Friday, Jun 7, 2024 ( Ep 41)",2024-06-07,24,3.0,0,0
q1YHadTFc8s,Will big tech’s billion-dollar bet on South-east Asia pay off?,2024-06-06,188,6.0,0,1
FcyWh1Ucvps,Indian PM Narendra Modi set for third term after narrow election win,2024-06-06,1722,21.0,0,4
kI_8tAxyZ2E,"Market Focus Daily: Thursday, June 6, 2024 (Ep 76)",2024-06-06,17,0.0,0,0
6DSfBzM4MeQ,"Lens on Daily: Thursday, Jun 6, 2024 ( Ep 40)",2024-06-06,19,0.0,0,0
5WRsiQaN78Q,"Market Focus Daily: Wednesday, June 5, 2024 (Ep 75)",2024-06-05,42,2.0,0,0
-NsdBr7fOTs,"Lens on Daily: Wednesday, Jun 5, 2024 ( Ep 39)",2024-06-05,28,0.0,0,0
wnt8or9LOSc,"Market Focus Daily: Tuesday, June 4, 2024 (Ep 74)",2024-06-04,29,0.0,0,0
tZd4ZByLO_o,Zelensky says China is undermining Ukraine peace summit,2024-06-04,1891,29.0,0,30
v7DV9S8e1UU,BT Money Hacks: Untapped potential in Islamic investing (Ep 171),2024-06-04,62,1.0,0,1
I08xHMfeJtY,"Lens on Daily: Tuesday, Jun 4, 2024 ( Ep 38)",2024-06-04,26,0.0,0,0
gQPvUkPxJhc,Will new casinos in Asia threaten Genting Singapore?,2024-06-03,554,3.0,0,0
eM9HHPXknlg,"Market Focus Daily: Monday, June 3, 2024 (Ep 73)",2024-06-03,41,2.0,0,0
WnSHxV9lKpY,"Lens on Daily: Monday, Jun 3, 2024 ( Ep 37)",2024-06-03,30,0.0,0,0
_R60vv2eges,S1E171: Untapped potential in islamic investing: BT Money Hacks (Ep 171),2024-08-27,14,0.0,0,0
tWjJysaPEI0,How will the Turf City site transform into a residential estate?,2024-05-31,329,0.0,0,1
G5H3WTc08N4,"Market Focus Daily: Friday, May 31, 2024 (Ep 72)",2024-05-31,38,1.0,0,0
BDy6oLKA-BQ,Can Swee Heng Bakery’s legacy continue to thrive? | The Business Behind,2024-05-31,71606,422.0,0,46
BOv8xe7WTy4,Donald Trump defiant after guilty verdict on all counts in hush money trial,2024-05-31,214,2.0,0,1
vstQKf0KAUY,"Lens on Daily: Friday, May 31, 2024 ( Ep 36)",2024-05-31,17,0.0,0,0
I2i1uRYcQZo,"Market Focus Daily: Thursday, May 30, 2024 (Ep 71)",2024-05-30,24,0.0,0,0
oP0FL5Oi_NQ,Is the Vietnam-China high-speed rail an economic boon or bane?,2024-05-30,249,4.0,0,0
Zxc2cCHokQE,"Lens on Daily: Thursday, May 30, 2024 (Ep 35)",2024-05-30,25,1.0,0,0
bhGiEYKzdcs,"Market Focus Daily: Wednesday, May 29, 2024 (Ep 70)",2024-05-29,26,1.0,0,0
QkEZ8f4Hbow,Will OCBC’s buyout of Great Eastern benefit minority investors?,2024-05-29,393,5.0,0,0
i4kPXJhTxec,Sustainability Impact Awards 2024,2024-05-29,52,0.0,0,0
XE0lXsGw28Y,"Lens on Daily: Wednesday, May 29, 2024 (Ep 34)",2024-05-29,17,1.0,0,0
ZLgTVnyAPyQ,China holds rare talks with US-allied South Korea and Japan in Seoul,2024-05-28,2453,27.0,0,8
_omSwmDW8Bo,Lens on Singapore: The epidemic of poor youth mental health (Ep 9),2024-05-28,94,2.0,0,0
7tI0sf8xl14,"Market Focus Daily: Tuesday, May 28, 2024 (Ep 69)",2024-05-28,33,0.0,0,0
ZtKMswg0PdA,"Lens on Daily: Tuesday, May 28, 2024 (Ep 33)",2024-05-28,28,1.0,0,0
amHFy8HQqYk,Home buyers blame real estate agents for ‘99-to-1’ ABSD probes,2024-05-27,263,1.0,0,0
2Oml26m6leM,"Market Focus Daily: Monday, May 27, 2024 (Ep 68)",2024-05-27,23,2.0,0,0
ThjWV9_tHw4,WealthBT: Family offices: More than a badge of prestige (Ep 38),2024-05-27,75,3.0,0,1
9WC_Lhdgy7w,Singapore's population crisis – what can be done?,2024-05-27,2531,18.0,0,15
zYKB8EWL_Gg,WealthBT: Family offices: More than a badge of prestige (Ep 38),2024-05-27,376,5.0,0,1
CTsI0zKMp7M,"Lens on Daily: Monday, May 27, 2024 (Ep 32)",2024-05-27,10,1.0,0,0
qS2hr1_u_9A,S1E38: Family offices: More than a badge of prestige: WealthBT (Ep 38),2024-05-27,45,0.0,0,2
-iidO2wC5bg,The epidemic of poor youth mental health: Lens On Singapore (Ep 9),2024-05-26,31,0.0,0,0
r2t8MTXPolo,"Market Focus Daily: Friday, May 24, 2024 (Ep 67)",2024-05-24,45,0.0,0,0
sWmou7BYL9I,BT Podcasts: Positive outlook for small-cap stocks,2024-05-24,41,0.0,0,0
s8mUtSGTP0g,"Lens on Daily: Friday, May 24, 2024 (Ep 31)",2024-05-24,33,0.0,0,0
GzeQlTLMk1Y,Positive outlook for small cap stocks: BT Podcasts,2024-05-24,75,1.0,0,0
3otvD3lhk4o,"Market Focus Daily: Thursday, May 23, 2024 (Ep 66)",2024-05-23,82,0.0,0,0
IiUwn0zXoPc,PropertyBT: How to navigate the home leasing market to get an edge (Ep 31),2024-05-23,49,5.0,0,0
wh3MS1O3IkE,Can the Singapore Airlines brand weather the turbulence tragedy?,2024-05-23,60564,168.0,0,127
knf5P7ac3e0,How to navigate the home leasing market to get an edge: PropertyBT (Ep 31),2024-05-27,65,0.0,0,0
tw5WZvuC8hE,"Lens on Daily: Thursday, May 23, 2024 (Ep 30)",2024-05-22,64,1.0,0,0
2BtnKf2fk04,"Market Focus Daily: Tuesday, May 21, 2024 (Ep 65)",2024-05-21,47,0.0,0,0
fgO2KqRk6DA,"Lens on Daily: Tuesday, May 21, 2024 (Ep 29)",2024-05-21,20,0.0,0,0
Eh0CnTuYiRI,Iranian President Ebrahim Raisi killed in helicopter crash,2024-05-20,7422,44.0,0,11
WMxOtnWkGMI,"Market Focus Daily: Monday, May 20, 2024 (Ep 64)",2024-05-20,33,0.0,0,0
TshOMbT5hkU,"Lens on Daily: Monday, May 20, 2024 (Ep 28)",2024-05-20,70,1.0,0,0
j0vMBBsVZd8,S1E170: Are you repeating your parents’ bad money habits? BT Money Hacks (Ep 170),2024-05-27,34,0.0,0,1
gVBGAT_kLjg,How an entire digital district in Singapore plans to keep itself sustainable,2024-05-17,3262,35.0,0,0
I8ghxy5Jt6k,"Market Focus Daily: Friday, May 17, 2024 (Ep 63)",2024-05-17,35,2.0,0,0
-pM_7wX5_9g,"Lens on Daily: Friday, May 17, 2024 (Ep 27)",2024-05-17,30,1.0,0,0
XdF2U0xhKBs,Can HDB's new listing service lead to a less volatile resale market?,2024-05-16,1044,4.0,0,1
YRrzVOZUa7o,"Market Focus Daily: Thursday, May 16, 2024 (Ep 62)",2024-05-16,27,0.0,0,0
XE9g_YrDPCU,"Singapore swears in its fourth Prime Minister, Lawrence Wong",2024-05-16,32605,211.0,0,47
ObUuyv6A00o,"Lens on Daily: Thursday, May 16, 2024 (Ep 26)",2024-05-16,51,1.0,0,0
spDTdYtUreM,"Market Focus Daily: Wednesday, May 15, 2024 (Ep 61)",2024-05-15,26,1.0,0,0
r4IVctBp00Q,"Biden hikes US tariffs on China EVs to 100%, chips to 50%",2024-05-15,1354,13.0,0,11
b7JNs0xfyYI,Incoming PM Lawrence Wong on tackling Singapore’s challenges,2024-05-15,8227,53.0,0,26
VqcxaK2dYa0,"Lens on Daily: Wednesday, May 15, 2024 (Ep 25)",2024-05-15,28,0.0,0,0
0syYfzhVtFI,PM Lee Hsien Loong on Singapore’s challenges and future in a polarised world,2024-05-14,3089,26.0,0,0
TP3Mgj4W6PA,PM Lee Hsien Loong on the leadership transition and navigating US-China tensions,2024-05-14,545,4.0,0,1
JPT-dFgis0c,"Market Focus Daily: Tuesday, May 14, 2024 (Ep 60)",2024-05-14,20,0.0,0,0
X1r_2czEKSY,"Lens on Daily: Tuesday, May 14, 2024 (Ep 24)",2024-05-14,33,0.0,0,0
o_5_HmgHiW8,OK Lim found guilty of 3 criminal charges involving US$111.7 million,2024-05-13,894,5.0,0,1
6F4vujxaULw,How has Singapore’s economy performed under PM Lee?,2024-05-13,196,3.0,0,0
3gf70J8rE0M,"Lens on Daily: Monday, May 13, 2024 (Ep 23)",2024-05-13,40,2.0,0,0
7CEfByshti8,S1E43: SGX RegCo focuses on shareholder value: BT Mark to Market (Ep 43),2024-05-15,46,0.0,0,0
8HqdG6-BsZs,"Singapore’s economy under PM Lee Hsien Loong, and its future | Dr Felix Tan on the handover",2024-05-11,8704,101.0,0,14
Jp_LORrxAPI,"Market Focus Daily: Friday, May 10, 2024 (Ep 58)",2024-05-10,30,0.0,0,0
7vpAqBMpDDo,"Lens on Daily: Friday, May 10, 2024 (Ep 22)",2024-05-10,38,0.0,0,0
hAEK06CJNlo,"Iswaran accepted items as ‘gifts from friends’, says lawyer; High Court grants joint trial",2024-05-09,2494,7.0,0,10
XKMy_NL7HBs,"Market Focus Daily: Thursday, May 9, 2024 (Ep 57)",2024-05-09,29,0.0,0,0
YRNjFSCc-sA,Can South-east Asia fight back against slowing birth rates?,2024-05-09,689,8.0,0,1
Y9fRBfwmV9Y,Boeing cargo plane lands on its nose in Istanbul without front landing gear,2024-05-09,1650,9.0,0,1
asC42oeXGyY,"Lens on Daily: Thursday, May 9, 2024 (Ep 21)",2024-05-09,25,0.0,0,0
8uN2uqAXMbI,"Market Focus Daily: Wednesday, May 8, 2024 (Ep 56)",2024-05-08,15,0.0,0,0
NjDtShsYh80,"Lens on Daily: Wednesday, May 8, 2024 (Ep 20)",2024-05-08,19,0.0,0,0
iQmM1ikYYrA,Al Jazeera bureau chief says shutdown of operations in Israel is political,2024-05-07,578,7.0,0,2
hfvm3yRoWQs,"Market Focus Daily: Tuesday, May 7, 2024 (Ep 55)",2024-05-07,31,0.0,0,0
ZINTKT1ruak,"Lens on Daily: Tuesday, May 7, 2024 (Ep 19)",2024-05-07,33,0.0,0,0
akmQPJdU5G0,"Market Focus Daily: Monday, May 6, 2024 (Ep 54)",2024-05-06,28,0.0,0,0
Yo1ZFsmea3Y,BT Money Hacks: How to start investing in forex (Ep 169),2024-05-06,41,0.0,0,0
sWDh_Z3-zRU,Can Indonesia’s new capital city Nusantara attract foreign investments?,2024-05-06,765,9.0,0,5
QYwp3BmFanU,"Lens on Daily: Monday, May 6, 2024 (Ep 18)",2024-05-06,24,0.0,0,0
iEsBH9gEfwU,S1E169: How to start investing in forex: BT Money Hacks (Ep 169),2024-05-15,41,1.0,0,0
j9RkuSc_SBM,"Market Focus Daily: Friday, May 3, 2024 (Ep 54)",2024-05-03,101,1.0,0,0
Lkhc6nyHp8Q,"Lens on Daily: Friday, May 3, 2024 (Ep 17)",2024-05-03,22,1.0,0,0
fHz97CG8a2U,"Market Focus Daily: Thursday, May 2, 2024 (Ep 53)",2024-05-02,23,0.0,0,0
KbonE1QKS58,BT Money Hacks: Is it time to invest in Japan again? (Ep 168),2024-05-02,62,2.0,0,0
4XhyisuRNH8,"Elon Musk cuts Tesla’s Supercharger team, confusing partners",2024-05-02,989,9.0,0,6
vyIXDpZTaL4,I feel a sense of completeness: PM Lee | May Day Rally 2024,2024-05-02,269,7.0,0,1
DCGLhvj-sUU,Binance founder jailed 4 months and fined US$100m for money laundering,2024-05-02,880,4.0,0,1
sRoJLW3Qs34,"Lens on Singapore: Thursday, May 2, 2024 (Ep 16)",2024-05-02,51,0.0,0,0
nGvnTe_xTbU,"Market Focus Daily: Tuesday, April 30, 2024 (Ep 52)",2024-04-30,57,0.0,0,0
o-66rAmIcqc,Scorching heat wave in the Philippines leads to school closures for 3.6 million,2024-04-30,3740,35.0,0,7
Lsg6pnQ6BpQ,Are Good Class Bungalow sales back with 3 recent high-profile purchases?,2024-04-30,802,4.0,0,0
TU7oIwNUNVc,"Lens on Daily: Tuesday, April 30, 2024 (Ep 15)",2024-04-30,28,0.0,0,0
3VvjmBS2DHc,"Lens on Daily, Tuesday, April 30, 2024 (Ep 15)",2024-04-30,7,0.0,0,0
7SGkGyH0Hy8,"Market Focus Daily: Monday, April 29, 2024 (Ep 51)",2024-04-29,38,0.0,0,0
ppUNSdnA8ak,BT Future of Finance: Catering to the financial needs of the modern woman (Ep 11),2024-04-29,51,2.0,0,0
55tcN4f7ofA,BT Future of Finance: Catering to the financial needs of the modern woman (Ep 11),2024-04-29,316,2.0,0,0
5OIFl9fWtDI,"Lens on Daily, Monday, April 29, 2024 (Ep 14)",2024-04-29,37,0.0,0,0
zu6XHky_6E8,Catering to the financial needs of the modern woman: BT Future of Finance (Ep 11),2024-08-15,13,0.0,0,0
CFvow9Dx0rI,S1E168: Is it time to invest in Japan again? BT Money Hacks (Ep 168),2024-05-03,27,2.0,0,0
PA_NKa1WNSA,"Market Focus Daily: Friday, April 26, 2024 (Ep 50)",2024-04-26,44,0.0,0,0
ZFzz6gnJQU8,"Lens on Daily: Friday, April 26, 2024 (Ep 13)",2024-04-26,29,0.0,0,0
dE1sfC84Ly4,Are Asia’s sinking currencies pointing to a repeat of the Asian Financial Crisis?,2024-04-25,978,8.0,0,0
rzv9JohA0ao,"Market Focus Daily: Thursday, April 25, 2024 (Ep 49)",2024-04-25,36,1.0,0,0
Kp051Zugnc8,Will TikTok be banned in the United States?,2024-04-25,618,13.0,0,1
5hACChlkD3s,"Lens on Daily: Thursday, April 25, 2024 ( Ep 12)",2024-04-25,28,0.0,0,0
jlgbGzi1cP8,Making sense of residential property taxes: PropertyBT (Ep 30),2024-04-26,120,1.0,0,0
DMbWmL1INvU,"Market Focus Daily: Wednesday, April 24, 2024 (Ep 48)",2024-04-24,22,0.0,0,0
jSDOT6o4XSE,Can Malaysia secure Asia’s top tech-hub crown with the region's largest chip design park?,2024-04-24,8056,142.0,0,56
WK0giER1M-k,"Lens on Daily: Wednesday, April 24, 2024 (Ep 11)",2024-04-24,26,1.0,0,0
k0yBx6GFNLs,Is ride-hailing dominance a cause for concern?,2024-04-23,59,0.0,0,0
lozfvqQc-7E,Will rising cab charges draw more taxi drivers?,2024-04-23,57,1.0,0,0
NKOhZyZWgh8,"Market Focus Daily: Tuesday, April 23, 2024 (Ep 47)",2024-04-23,26,0.0,0,0
DmNtdA1sWOQ,"Lens on Daily: Tuesday, April 23, 2024 (Ep 10)",2024-04-23,12,0.0,0,0
CKeCMavSUXg,"Market Focus Daily: Monday, April 22, 2024 (Ep 46)",2024-04-22,30,1.0,0,0
GRx2MTwUxsA,BT Podcasts: Future-proof your life with disability insurance,2024-04-22,30,1.0,0,0
LMvbOneWwLo,BT Podcasts: Future-proof your life with disability insurance,2024-04-22,24,0.0,0,0
BG0t2G3R45U,"Lens on Daily: Monday, April 22, 2024 (Ep 09)",2024-04-22,30,1.0,0,0
