Video_Id,Title,Published_date,Views,Likes,Favorite,Comments
p01Ya_a_aa8,Russia takes most of Sievierodonetsk city in eastern Ukraine,2022-06-01,7643,76.0,0,27.0
cu92VvNYC0w,Ukraine jails two Russian soldiers for shelling civilians,2022-06-01,991,14.0,0,5.0
jAplQNXM9mY,"Funerals begin for victims of Uvalde, Texas shooting",2022-06-01,1204,16.0,0,7.0
YtybgAjxG7E,"E-vaporiser cases jump to more than 7,500 in 2021, with nearly 4,700 users caught",2022-06-01,4487,21.0,0,14.0
I2NcMxeXSOo,Helping animals get around in Singapore,2022-06-01,1410,21.0,0,3.0
vbwv5lt1-1Y,How to sing karaoke with a mask on,2022-05-31,1329,8.0,0,7.0
Y6GnzzAoC_M,Inside the revamped Singapore Airlines lounges at Changi Airport,2022-05-31,22999,186.0,0,8.0
c_GHE8ATbUA,"Travel: Crystal Mosque, nature and adrenaline in Malaysia's East Coast | First Flight Out",2022-05-31,3462,38.0,0,5.0
7cx7W8ZhyYM,Valencia fans want Singapore ownership gone in wake of Anil Murthy's sacking | THE BIG STORY,2022-05-31,9630,16.0,0,5.0
VTe-Au7BPK0,Steer clear of cryptocurrencies: Heng Swee Keat | THE BIG STORY,2022-05-31,5151,48.0,0,40.0
YHqk-xYuK-o,No panic buying of fresh chicken a day before Malaysia ban kicks in | THE BIG STORY,2022-05-31,6668,58.0,0,38.0
i8pHvDOl-7Y,Ukraine war hits Africa's hungry as aid cost rises,2022-05-31,1263,7.0,0,6.0
8s8SJWyuJXs,Spectators invade pitch as Saint-Etienne relegated,2022-05-31,1657,14.0,0,12.0
vA7OSPVaSXo,Ukraine crisis: Fierce fighting as Russians advance in Donbas,2022-05-31,9017,42.0,0,52.0
WJU3gljd6yU,World's longest glass bridge opens in Vietnam,2022-05-31,5119,29.0,0,2.0
ndgeQlIIo78,Singapore's robot workforce plugs labor gaps,2022-05-31,3788,58.0,0,11.0
EWzD9IVdvrE,Ukraine crisis: EU leaders agree deal 'in principle' on Russia oil ban,2022-05-31,1010,11.0,0,10.0
2z34anHuXyc,Workers back to old habits as roads get jammed during peak hours again | THE BIG STORY,2022-05-30,8886,59.0,0,19.0
lBzcL0txzPY,Top Gun: Maverick marks Cruise's best film opening,2022-05-30,4751,41.0,0,5.0
LGK54VxogxM,Biden grieves with Texas town after shooting,2022-05-30,1687,9.0,0,7.0
CmepcqAAQI0,Ukraine crisis: Zelensky visits frontline in rare trip outside Kyiv,2022-05-30,2130,17.0,0,25.0
op7Snfov90c,"Fire on yacht in Keppel Bay Marina extinguished in about an hour, no injuries reported: SCDF",2022-05-30,16868,93.0,0,12.0
4TVIS3NtsJY,Liverpool celebrate domestic cup double with open top bus parade,2022-05-30,3161,23.0,0,6.0
tp2UWb3i7z4,Being Samuel: Living with cerebral palsy | Enabling Masterplan 2030,2022-05-30,5980,97.0,0,4.0
rNJJ509E97Q,Being Sarah: Living with autism,2022-05-29,18987,242.0,0,12.0
0hGZJXfvgeE,Osteria Mozza's Nancy Silverton and her famous pizzas,2022-05-29,6263,69.0,0,3.0
WbSSjtPtmXI,"""We have the tools and treatments to prevent deaths"": Pfizer CEO on dealing with the next pandemic",2022-05-29,4199,33.0,0,27.0
G2Rg1kR2etk,Eastern Ukraine situation 'indescribably difficult': Zelensky,2022-05-29,1975,14.0,0,20.0
N-siNYaxQoA,Plan early to avoid peak prices: SIA CEO Goh Choon Phong,2022-05-29,9781,77.0,0,22.0
YOBJjoqLzJI,[TRAILER] The ghost ship in the Strait of Malacca | The Unsolved Mysteries of South-east Asia Ep 3,2022-05-28,1963,20.0,0,1.0
bYJNgzq4rBM,Ex-CEO of Zilingo: I really just want to talk to everybody and understand what has happened,2022-05-28,41806,171.0,0,93.0
G_AlHi1AcsU,Plastic not fantastic: Eco-Business founder Jessica Cheam on discussions at the World Economic Forum,2022-05-28,1320,21.0,0,2.0
Y6RAoxSHkBI,[ENG] Ukraine needs to face reality and talk to Putin: Zelensky,2022-05-28,4401,39.0,0,56.0
PZkAGt4J_50,Being Chau Kuok: Living with Down Syndrome | Enabling Masterplan 2030,2022-05-28,94679,1738.0,0,109.0
hEog5O7cSnM,Kishore Mahbubani offers three thoughts for Singaporeans in a volatile world | Davos 2022,2022-05-28,62310,1123.0,0,221.0
TCSfGq-toz4,Texas police say 'wrong decision' not to break into classroom during shooting,2022-05-28,4985,16.0,0,15.0
97xWh2gpfII,Asia Oceania Floorball Confederation Cup Day 5,2022-05-27,729,5.0,0,0.0
ypLoaUKJtiM,How Covid restrictions are choking China's economy | Asian Insider Podcast,2022-05-27,2031,13.0,0,4.0
BSoaquSSqpI,ST Editor's five takeaways from Davos,2022-05-27,628,9.0,0,5.0
R_x3F45kCrA,WATCH: Amazing self-driving truck navigates maze of China vases,2022-05-27,788,12.0,0,0.0
j26mBnlMz9k,"'This time it's chicken, next time it may be something else': PM Lee | THE BIG STORY",2022-05-27,134343,803.0,0,637.0
VtonmQPdDqk,How attractive are Singapore's 5 newly launched BTO projects? | THE BIG STORY,2022-05-27,16514,70.0,0,15.0
VGybI-EJbyM,'When he died I died with him' -Texas families grieve,2022-05-27,3228,29.0,0,10.0
eFizROHcjyU,"Jumping from 3,000m with Singapore's new Chief of Army",2022-05-27,92953,414.0,0,62.0
Cdi1zpscHp0,Is Singapore at risk of a monkeypox outbreak? | THE BIG STORY,2022-05-26,86275,474.0,0,138.0
zsep5ewi5-M,Last hurrah for Malay Heritage Centre at Hari Raya Open House | Life Picks,2022-05-26,930,5.0,0,0.0
PcNheo5s2Pg,Attractive rehousing benefits for those affected by Woodlands Checkpoint expansion | THE BIG STORY,2022-05-26,18623,53.0,0,3.0
wl1BBTViamg,Radio enthusiasts track Chinese planes in Taiwan's sensitive skies,2022-05-26,1115,14.0,0,7.0
3RcEgDMT66k,Will expansion change Woodlands Checkpoint's image? | THE BIG STORY,2022-05-26,15968,78.0,0,10.0
ke_GpnORDkI,New Chief of Army David Neo on the army of the future,2022-05-26,114287,787.0,0,194.0
7NIAN1XFjcE,Addressing the Drivers of Eco-anxiety | Davos 2022,2022-05-26,1938,21.0,0,2.0
K8zDh-ZIIvI,"Johnny Depp refutes Amber Heard's claims as 'ludicrous, painful' as Kate Moss testifies",2022-05-26,3610,26.0,0,7.0
LqBGQEyx9Oc,"Groundbreaking of Minion Land at Universal Studios Singapore on May 26, 2022",2022-05-26,34329,64.0,0,12.0
BnAD41UoQQs,I'm going to shoot an elementary school - Texas gunman warned of massacre on Facebook,2022-05-26,2329,7.0,0,7.0
YG1_wMSGgoY,9 HDB blocks to be acquired as part of Woodlands Checkpoint expansion,2022-05-26,8271,54.0,0,12.0
zwBJtPyRA2M,Stop Scams: The scam scourge and how to tackle it | The Straits Times Webinar,2022-05-25,11512,106.0,0,24.0
ekHBm6BqCVk,Ewan McGregor: Watching my uncle in a Star Wars movie blew my mind,2022-05-25,1078,18.0,0,0.0
hkcg4Mxcbx8,US President Biden urges action after deadly Texas school shooting,2022-05-25,2827,15.0,0,6.0
XMkrouT_bEI,Will US toughen gun laws after latest school shooting kills 19 children? | THE BIG STORY,2022-05-25,16817,84.0,0,43.0
5YkNzgNMsOg,Texas shooting: Furious NBA coach Steve Kerr demands stricter gun control,2022-05-25,2779,76.0,0,10.0
QDL_lyaUjMo,Ukraine crisis: Russia is 'using hunger and grain to wield power' - EU,2022-05-25,1267,17.0,0,12.0
qeQZyb3Pvv4,"Monkeypox 'containable' with tracing, isolation - WHO",2022-05-25,2654,30.0,0,24.0
eLau3tsZ1fY,Ukraine gathers Russian dead in chilled train for prisoner exchange,2022-05-25,2684,31.0,0,10.0
473GDP6WpwY,Biden calls for more action after Texas school mass shooting,2022-05-25,1264,9.0,0,9.0
r5CE6dxjcHI,Top Gun Maverick: Movie's top stars share their highs and lows,2022-05-25,999,8.0,0,3.0
scEUFaJU-PI,10 cool finds at Daiso's new concept store,2022-05-25,5777,51.0,0,11.0
VQKid0FpusY,Teenage gunman kills 19 children and 2 teachers at Texas elementary school,2022-05-25,10245,32.0,0,28.0
KPCjyBe192I,Tackling threats with firearms and combat: when police use weapons,2022-05-24,5991,42.0,0,9.0
ZnOKDY-zqfE,Ukraine comes to Davos on multiple fronts | Day One of #WEF22,2022-05-24,698,5.0,0,13.0
Lw-IvibJLI4,Malaysia's chicken export ban: Should Singaporeans be worried? | THE BIG STORY,2022-05-24,57393,382.0,0,342.0
Pigx6xhe3I8,Strategic Outlook on Asean | Davos 2022 | The Straits Times,2022-05-24,24538,287.0,0,65.0
0eWhfXYv-Z8,SEA Games: Sprint legend Kunalan burnt his hand running with Games torch in 1973,2022-05-24,1261,12.0,0,3.0
Tx1nZ_BpQd4,Stopping the war: Ukraine's Zelensky says he would meet with Putin,2022-05-24,4617,48.0,0,33.0
Hlk4LQrhyDU,Head to Philippine's Tagaytay for a cool weekend escape | First Flight Out,2022-05-23,5907,54.0,0,4.0
lnx3Kv6BngY,SEA Games: Team Singapore's performance 'laudable' | THE BIG STORY,2022-05-23,1882,19.0,0,0.0
zyJ3zmh2aws,Australia's new PM to continue 'unyielding approach' to China | Asian Insider,2022-05-23,2850,27.0,0,16.0
gNAwVTVGZYE,Supporters of Indonesian preacher threatened an attack on Singapore: Shanmugam | THE BIG STORY,2022-05-23,49327,509.0,0,417.0
6w8judyKt6c,Singapore's core inflation hits 3.3% in April and is forecast to rise further | THE BIG STORY,2022-05-23,10616,84.0,0,30.0
zuzMO8sDroI,SEA Games: Vietnam celebrates football gold with wild celebrations,2022-05-23,2633,55.0,0,4.0
9HWTMSaAv6w,A tough nun to crack: Catholic nun is Singapore's first taekwondo world champion,2022-05-23,279304,3736.0,0,266.0
7qeXAFjbkSM,Ukraine rejects ceasefire as Russians attack Donbas,2022-05-23,3177,52.0,0,15.0
JW3Xw-3eGoI,"Singapore's water polo men's team beat Indonesia 16-2 on May 22, 2022",2022-05-22,6537,28.0,0,10.0
F2ag115qNF8,"SEA Games: I gave it my all, says Loh Kean Yew after world champ falls to Thai in final",2022-05-22,13649,92.0,0,73.0
hRfqgy5uBNQ,Buckle up for a road trip up the iconic California coast | First Flight Out,2022-05-22,736,9.0,0,0.0
EBTUJWvvR0I,SEA Games: Singapore sports legend Sheik Alau'ddin shares his memories,2022-05-22,1595,13.0,0,9.0
IOxdFw43_F4,Ukraine crisis: Russia advances in Donbas as Azovstal siege ends,2022-05-22,6363,40.0,0,31.0
TmIV-GGQ9Uc,I overcame myself: Loh Kean Yew in SEA Games badminton singles final after tough fight,2022-05-22,18835,127.0,0,28.0
E5FEYcE5kTQ,Ninja Van founders on the three rules for working together | Lunch with Sumiko,2022-05-22,20175,192.0,0,32.0
RzBdd2B4_sI,6 June school holiday activities for all budgets,2022-05-21,3505,23.0,0,1.0
qvgeTRxGHUA,Taiwan Strait: A crisis waiting to happen? | Flashpoints in Asia,2022-05-20,30696,114.0,0,56.0
itaAz7PgkSs,"Five small islands, one big flashpoint in the East China Sea | Flashpoints in Asia",2022-05-20,4185,23.0,0,15.0
HqrHa3SMGt8,Can inter-Korean peace be achieved? | Flashpoints In Asia,2022-05-20,2040,9.0,0,3.0
MHrBLFXX4fQ,South China Sea: Rich in resources and conflict | Flashpoints in Asia,2022-05-20,6024,42.0,0,18.0
Ql5PJN0YjE0,Postcard from Hanoi: An egg-cellent choice to worm myself into foreign dishes at the SEA Games,2022-05-20,682,10.0,0,2.0
UuI8lwvEZgA,"Team Singapore bag 45 gold medals, hitting target set by The Straits Times | THE BIG STORY",2022-05-20,6613,43.0,0,7.0
ZeNN-bJlp4g,Australia election 2022: Who will win? | Asian Insider,2022-05-20,1447,12.0,0,11.0
c57My6exDa4,Singapore pump prices at record highs | THE BIG STORY,2022-05-20,11205,73.0,0,90.0
QJru0_xyA-I,Vyshyvanka Day: Ukrainians show off embroidered shirts to celebrate unity | Ix Shen reports for ST,2022-05-20,2045,46.0,0,5.0
Q9P6zZ50IaY,"Ukraine crisis: Biden cheers Finland, Sweden Nato plans; Turkey balks",2022-05-20,739,6.0,0,10.0
X-agFaJqxyg,"Covid in China: Shanghai residents taste freedom, Beijing remains shut",2022-05-20,22947,133.0,0,33.0
JjgX5DlH4Hg,Ukraine crisis: Russian soldier begs forgiveness in war crimes trial,2022-05-20,3772,22.0,0,22.0
sjpBXx929yY,Explainer: Why are monkeypox cases rising?,2022-05-20,20400,134.0,0,56.0
19uOAQzy9yY,SEA Games: Debutant Marc Louis clinches bronze in men's 100m,2022-05-19,2211,15.0,0,0.0
hGGp1uHXkiI,Taking a pain-killing injection every day to compete: SEA Games legend Mah Li Lian recalls,2022-05-19,570,4.0,0,1.0
YhrGj4hVtNs,SEA Games: Shanti Pereira wins silver in 100m,2022-05-19,3793,17.0,0,3.0
tEYGjt3YV2c,200% Maverick - Get all the flavours of Maverick in Top Gun sequel | Life Picks,2022-05-19,2863,21.0,0,2.0
dD3LGFO9TJI,F&B sector 'not at pre-pandemic levels yet': Restaurant Association of Singapore | THE BIG STORY,2022-05-19,2716,22.0,0,13.0
BwU4Ny8JYrM,"Conversation on athletes juggling sporting, NS commitments overdue: ST sports editor | THE BIG STORY",2022-05-19,5250,43.0,0,20.0
5b4-WbPTxlk,SEA Games: Joseph Schooling calls for dialogue on expectations on athletes serving NS,2022-05-19,4612,37.0,0,7.0
dsh_QyvMvZI,"Ukraine crisis: Finland, Sweden apply to join Nato",2022-05-19,1284,14.0,0,17.0
-ngR8nmVu04,"Covid-19 or not, Beijing diners won't be denied their Peking duck",2022-05-19,3725,37.0,0,1.0
1ceXhLMniAM,North Korean leader slams officials for Covid response,2022-05-19,2180,27.0,0,7.0
BXgpKcBmhcs,"Sci-fi writer Chen Qiufan: Use technology to reconnect, not separate | Conversations on the Future",2022-05-19,2645,26.0,0,0.0
Ej-Gu_UfKTI,"Finland, Sweden hand in applications to join Nato",2022-05-18,1322,15.0,0,11.0
OlLcftXBdq0,Premium economy recovering faster than economy: IATA's Willie Walsh,2022-05-18,1814,12.0,0,1.0
3Yr8oFOTCuE,Singapore's largest industrial district cooling system to be built by 2025 | THE BIG STORY,2022-05-18,4114,40.0,0,7.0
WyZ82Ih5A5k,"Changi Airport looking to hire over 6,600 workers as air travel picks up | THE BIG STORY",2022-05-18,13112,82.0,0,39.0
M-fvWWALO4c,Robot chef taught to 'taste' food,2022-05-18,860,5.0,0,3.0
gWYmLpkavls,Buffalo shooting: Biden condemns 'poison' of US white supremacy,2022-05-18,1232,12.0,0,5.0
VkVmyJM94EI,Ukraine's last troops in Mariupol surrender to Russia,2022-05-18,8534,66.0,0,40.0
DEED7UAJJcw,SEA Games fencing first: Singapore wins historic gold in men's team epee,2022-05-18,4290,69.0,0,9.0
3-GSJ4Fi-r0,SEA Games: Singapore's women fencers retain foil team title,2022-05-18,902,14.0,0,2.0
YrQSIXi_DdI,SEA Games: Swimmer Maximillian Ang delighted with first individual gold,2022-05-18,1291,21.0,0,5.0
RL-VbR2UXE0,Hot Bods: I eat almost anything sweet and am 'quite a carnivore' | Si Ying & Daniel,2022-05-18,2379,27.0,0,0.0
hUdyoQn3TLo,Book lovers can now Grab-n-Go as new services are launched at National Library Building,2022-05-17,4051,43.0,0,6.0
jwKGWD68aTI,SEA Games: Singapore's bowlers bag silver and bronze in men's doubles event,2022-05-17,828,6.0,0,1.0
0Tc9yQEGiDI,Ipoh family stunned by landslide just two days after moving into new home | The Star/ANN,2022-05-17,6618,30.0,0,8.0
GUoA1A1Apn8,"Risk of recession is rising, says ST's Vikram Khanna | THE BIG STORY",2022-05-17,2751,28.0,0,3.0
kK-mylMMD2U,Changi Airport T5: What to expect from new terminal | THE BIG STORY,2022-05-17,13225,139.0,0,17.0
he2vlTqB0O8,"Japan to start welcoming tourists from 4 countries, including Singapore | THE BIG STORY",2022-05-17,15045,120.0,0,19.0
9_jNvJR1t7A,"Ukraine crisis: Putin backs off hardline on Sweden, Finland Nato bids",2022-05-17,8211,42.0,0,55.0
K1UJuSggHxU,"Buffalo, New York shooting highlights 'replacement' theory",2022-05-17,677,5.0,0,1.0
UeOOa8A2bTE,Ukrainian forces release video showing them at Russian border,2022-05-17,3546,61.0,0,16.0
9ZQMJvNBtjk,Travel: Art Biennale is one of many reasons to visit Venice,2022-05-16,587,7.0,0,1.0
4EpK5y78KH4,First Flight Out: Road trippin' along the Californian coast,2022-05-16,1075,7.0,0,2.0
Fq6LYmZPv7Q,Singapore's Under-23 footballers out of Hanoi SEA Games (May 14),2022-05-16,612,5.0,0,2.0
u3RjUWaxT-w,"Unvaccinated North Korea battles Covid-19 with antibiotics, home remedies",2022-05-16,11903,54.0,0,30.0
Ufqmip4_M5I,SEA Games: Singapore wins gold in men’s 4x100m medley relay finals,2022-05-16,5833,57.0,0,12.0
gQyyB82fa-c,SEA Games: Successful outing for Singapore's silat team,2022-05-16,1395,19.0,0,5.0
4XIMOnbIZgo,"SEA Games: Singapore bowler Cherie Tan ""relieved and happy"" to clinch gold in women's singles",2022-05-16,2870,27.0,0,3.0
-v320LeJcDM,SEA Games: Singapore women’s Table Tennis team speak to media on their finals loss to Thailand,2022-05-16,10676,42.0,0,6.0
EvAKVz9Z1u8,'We have to make sure we don't kill growth': WEF President Borge Brende | ST interview,2022-05-16,783,5.0,0,3.0
bnZoXVkpISQ,"Just 15, Maximilian Maeder could well be Singapore's next Olympic medallist | Wong Kim Hoh Meets",2022-05-16,20796,232.0,0,11.0
yeIGPP5vWNY,SEA Games: Postcard from Hanoi - the Rush,2022-05-15,597,11.0,0,0.0
vZfgHNVvwxs,A Nurse and her Lover: The Anatomy of a Scam | CloseUp,2022-05-15,313148,3144.0,0,708.0
GNSCfAAq878,'It was time': Thai man who kept wife's body at home for 21 years comes to terms with her death,2022-05-15,1069669,14249.0,0,1215.0
ovFvzfflUSw,SEA Games legends recall... James Wong,2022-05-14,906,9.0,0,3.0
6Uewp24C8Fw,Ukraine crisis: Efforts to isolate Russia 'are doomed' says Lavrov,2022-05-14,3686,19.0,0,38.0
PUpwW6V7x2A,General Yamashita’s lost gold: The Unsolved Mysteries of South-east Asia Ep 2,2022-05-14,1035,7.0,0,0.0
XrZo_JSglWA,"SEA Games: 'This is real, right?' Shanti Pereira in tears after getting gold in women's 200m sprint",2022-05-14,13612,165.0,0,38.0
hZXURKLkB8Y,It will be crazy: Nightclubs in Malaysia ready for action from May 15 | The Star/ ANN,2022-05-14,1431,14.0,0,5.0
dve3mNTqYo8,Israeli police beat mourners at funeral of slain Palestinian journalist,2022-05-14,2868,31.0,0,23.0
ULSjDlrHhdA,"50 years on, legacy of US occupation still haunts Okinawa",2022-05-14,2954,57.0,0,11.0
8BrWvYEpGJs,Fear and adrenaline as Czechs open world's longest suspension footbridge at 721-metres,2022-05-14,8780,28.0,0,7.0
d7xcJgCVDzo,US President Biden hosts Asean leaders at the White House,2022-05-13,8896,65.0,0,43.0
CO0WDQggsqs,"SEA Games: Elle Koh, 14, edges out Kiria Tikanah to claim women's epee gold",2022-05-13,1358,8.0,0,0.0
_v97fq3LOe4,"SEA Games: 2017 changquan champ Jowen Lim grabs wushu team's first medal in Hanoi, a silver",2022-05-13,2724,25.0,0,2.0
69smAqEV9H0,Lessons Singapore learnt from the Covid-19 Pandemic | Singapore's War On Covid,2022-05-13,2987,44.0,0,35.0
_u_ehnypI-U,Abortion rights activists protest outside the US Supreme Court building,2022-05-13,422,1.0,0,3.0
T9f7p1jGROo,Sri Lanka's new PM seen as 'only man for the job' | Asian Insider,2022-05-13,1159,12.0,0,2.0
iI6IovM4FIY,'Busy but fruitful day' for PM Lee at Asean-US Special Summit | THE BIG STORY,2022-05-13,10430,91.0,0,27.0
aOz2tlO8gkY,April 1 was among Singapore's hottest days | THE BIG STORY,2022-05-13,1389,7.0,0,3.0
AoW_1YpFUSc,Toddler among 3 dead in Bedok North fire | THE BIG STORY,2022-05-13,59226,392.0,0,50.0
pl_0iiOand0,One last dance in tribute to local ballroom legend Sunny Low,2022-05-13,81232,334.0,0,58.0
b9so6Al-LEE,31st SEA Games begin with spectacular opening ceremony in Hanoi,2022-05-13,5567,42.0,0,3.0
-eIWp9_xBbQ,Hot Travel: Malaysia Airlines says sorry after warm cabin conditions on three flights,2022-05-13,2876,17.0,0,9.0
ovvQmwiUcgk,Russia threatens to retaliate as Finland seeks Nato membership,2022-05-13,2789,10.0,0,16.0
MWN4brr6AWA,'Gentle giant' black hole revealed in Milky Way,2022-05-13,3219,18.0,0,8.0
Vj61CfWTO9g,"North Korea reports first Covid-19 outbreak, orders lockdown",2022-05-13,1267,15.0,0,6.0
AMbm6eRYf5U,Toddler among 3 who died in Bedok North flat fire,2022-05-13,57736,81.0,0,14.0
GC2wIRFL-h0,Hot Bods: Doing strength training on top of teaching spin classes | Rianda & Brian,2022-05-13,1506,10.0,0,0.0
dbbagnHecAc,SEA Games: Young Lions get first win of football campaign to keep qualification hopes alive,2022-05-12,1031,7.0,0,2.0
nF9Xd56-EOs,Algae in the pool? No problem: Former national swimmer Patricia Chan on her SEA Games experience,2022-05-12,2814,19.0,0,6.0
TZ0NGv3X7QY,Postcard from Hanoi: ST arrives at the first SEA Games since the Covid-19 pandemic,2022-05-12,1089,8.0,0,0.0
nurFSoix-GI,Shaved-ice dessert perfect for Singapore's hot weather | Life Picks,2022-05-12,1950,15.0,0,2.0
03R_pxeFDek,How will Terra's collapse affect other cryptocurrencies? | THE BIG STORY,2022-05-12,5432,30.0,0,4.0
gXnSL5uPdvM,Where are Team Singapore's strongest medal chances at SEA Games? | THE BIG STORY,2022-05-12,1067,6.0,0,3.0
_urO5NOqc00,Up to $8 surcharge for taxi rides from Changi Airport | THE BIG STORY,2022-05-12,10899,68.0,0,27.0
FcKnHKCIVIo,Philippines' Marcos Jr to 'hit the ground running',2022-05-12,829,17.0,0,6.0
JqJP1bNHGXw,Covid-19 claims 1 million US lives,2022-05-12,909,7.0,0,11.0
RmUpf1VOhso,Ukrainians find little left in villages liberated from Russian control,2022-05-12,1319,17.0,0,7.0
QtF_Q9hxdlw,First night of Zouk's reopening after a 10-day closure,2022-05-11,3246,13.0,0,5.0
3QgdGXQCtfQ,"Malaysia: Otters can be dangerous if they feel threatened, says Sabah Wildlife Dept | The Star/ANN",2022-05-11,4782,23.0,0,6.0
4q6uhPJcpXs,Back in the office? Get a grip on workplace gossip and backstabbing | Living Well,2022-05-11,838,9.0,0,5.0
1U3T5GplK8I,New tranche of CDC vouchers now available for collection | THE BIG STORY,2022-05-11,22701,140.0,0,72.0
iFB6aDT4oWw,WATCH: Small whirlwind interrupts football match in Peru,2022-05-11,771,4.0,0,2.0
raQfRtmDY3o,Extreme heat causing health woes across India,2022-05-11,1553,22.0,0,3.0
bEHAE7NbxSQ,Malaysia: Car on fire rolls backwards on Genting road | The Star/Asia News Network,2022-05-11,11518,40.0,0,4.0
oiPRIfzq8Dg,"Alabama jailbreak drama ends with arrest of murder suspect, death of prison guard",2022-05-11,631,4.0,0,0.0
VYyuiNxCkS8,Ukraine troops recapture towns near Kharkiv,2022-05-11,3009,22.0,0,10.0
0v8aSS0AOTI,Iqbal Abdul Rahman claims Singapore's first SEA Games gold in Hanoi,2022-05-11,2842,36.0,0,11.0
EWPbYCUgdg0,WHO chief says China's zero-Covid policy not 'sustainable',2022-05-11,2465,40.0,0,26.0
YEII3hOVavs,Hot Bods: Doctor clocks runs of more than 20km on weekends | Vanessa & Solihin,2022-05-11,1081,8.0,0,9.0
T-mSxaTfrb8,Family dinners under $10: Crispy tofu with preserved lettuce,2022-05-10,2201,27.0,0,0.0
LrrqvnEO1IY,SEA Games: Chelsy Tsan built confidence through dancesport,2022-05-10,868,5.0,0,0.0
HrPkhLI-50U,SEA Games: Swimmer Ardi Zulhilmi Azman keen to make a splash,2022-05-10,1455,10.0,0,5.0
VgaFl9gn0HQ,"Ix Shen reports for The Straits Times from Kyiv, Ukraine on Victory Day",2022-05-10,14802,112.0,0,30.0
prUvOsFUJ3w,"Chesapeake Bay, USA: Things to see, play & do at Maryland's Eastern Shore | First Flight Out",2022-05-10,10650,78.0,0,3.0
xgmz9iaQyGY,"Resilient, steady – will Reits continue to deliver for investors in months ahead? | Invest",2022-05-10,2002,18.0,0,0.0
OrRHILwjam8,What will Marcos family's return to power mean for Philippines? | THE BIG STORY,2022-05-10,14227,157.0,0,44.0
LisuVtDtxl4,Ukraine defiant as Russia marks WW2 victory,2022-05-10,1670,24.0,0,17.0
4KsgXadg7v4,Hot bods: Choosing low- or no-sugar drinks despite having a sweet tooth | Dion & Brendon,2022-05-10,1794,22.0,0,0.0
oieQ-WhVT_s,"China's new Covid curbs in Beijing, Shanghai add to economic woes",2022-05-10,1917,12.0,0,5.0
kokDbmqQWNU,Sri Lanka PM quits after protesters clash,2022-05-10,1034,10.0,0,2.0
5UDImJ2RScE,25 years of caring for children: An exclusive look inside KKH Children's Emergency,2022-05-10,20080,164.0,0,7.0
IpVqsdn_lr8,"Ferdinand Marcos Jr, son of Philippines dictator, wins election",2022-05-10,9554,176.0,0,83.0
VTK_dOzUqv4,"Fine quantum for MP’s disqualification raised to $10,000",2022-05-09,2924,13.0,0,5.0
DOt2urfm1Ao,Raising the fine quantum for MP’s disqualification a step in the right direction: Sylvia Lim,2022-05-09,9131,39.0,0,24.0
fa8AuJPr690,Permanent ban on cheating trainee lawyers from the Bar may be too harsh: Shanmugam,2022-05-09,3169,9.0,0,17.0
lyC1IiKuIN4,Will Russia use nuclear weapons in the war with Ukraine?,2022-05-09,2204,22.0,0,22.0
8EQ9oGkB5EE,"Review of Singapore's Covid-19 response under way, says Lawrence Wong | THE BIG STORY",2022-05-09,20776,143.0,0,46.0
p0Bd25dQea4,Family dinners under $10: Pitan tofu (tofu with century egg),2022-05-09,5159,61.0,0,1.0
sB800egNjWU,Philippine presidential election 2022: Voting underway for 'most consequential elections' since 1986,2022-05-09,15690,70.0,0,11.0
O-mTTSMxZ04,The art of turtle maintenance,2022-05-09,3584,81.0,0,7.0
n0ffT3kA3bI,SEA Games: Zhou Jingyi's love for table tennis keeps her going,2022-05-09,3093,31.0,0,6.0
n_Zi6UXSzK8,SEA Games: Fencer Elle Koh can't wait to compete on the big stage,2022-05-09,3642,39.0,0,2.0
E7lu3ZapkNI,Family dinners under $10: Claypot egg tofu recipe,2022-05-08,45274,470.0,0,7.0
TtmtAcpRsz8,What is driving up the price of your oyster omelette?,2022-05-08,3073,37.0,0,9.0
FpgY5Adju94,Jade Rasif's journey into motherhood,2022-05-08,137625,1539.0,0,111.0
X_AhK3bTofM,OCBC Cycle 2022 City Ride: Participants cheer return of physical cycling event after two-year hiatus,2022-05-08,4672,32.0,0,5.0
zYWGZCX2w1k,"Happy Mother's Day to Jia Jia, mum of first panda cub Le Le born in Singapore",2022-05-08,14356,255.0,0,8.0
DtY50sydIqo,"Lunch with Sumiko: Josh Tetrick, CEO of Eat Just, wants you to eat real meat without killing animals",2022-05-08,2551,50.0,0,15.0
pcPOEcNEBFU,Cuba: Deadly gas leak blamed for blast at iconic Havana hotel that killed 22,2022-05-07,2828,16.0,0,13.0
oJsyZxpHWHI,SEA Games: Teen sprinter Marc Louis' rise to competing in Hanoi,2022-05-07,2544,22.0,0,2.0
XYH7yq8ZvNE,Sobbing Amber Heard alleges Johnny Depp sexually assaulted her,2022-05-06,10680,44.0,0,71.0
B4KD-u7ANrE,"Philippine elections about personalities, says ST correspondent | Asian Insider",2022-05-06,13875,100.0,0,102.0
n0uimti1Mtg,Young Lions' SEA Games campaign will kick off against Laos | THE BIG STORY,2022-05-06,1559,8.0,0,1.0
suYlBsp3oeA,Prime Minister Lee Hsien Loong receives Johor's highest state honour from Sultan | THE BIG STORY,2022-05-06,14577,135.0,0,39.0
